Thomas Weller,"Please check your indentation. Python requires correct indentation. As I read the code here, this won't work at all.",Oct 13 at 10:10,https://stackoverflow.com/questions/74053991/how-do-i-define-an-empty-python-list-and-append-values-without-the-nameerror,"How do I define an empty python list and append values, without the NameError?",original
ILS,Maybe you forget to call shuffle() before printing deck.,Oct 13 at 10:14,https://stackoverflow.com/questions/74053991/how-do-i-define-an-empty-python-list-and-append-values-without-the-nameerror,"How do I define an empty python list and append values, without the NameError?",original
Sembei Norimaki,"don't use globals. call the function with deck = shuffle() and inside the function shuffle put return deck as the last instruction. and change the function name, since you are creating a deck, but not shuffling it. The deck will always have the same order",Oct 13 at 10:14,https://stackoverflow.com/questions/74053991/how-do-i-define-an-empty-python-list-and-append-values-without-the-nameerror,"How do I define an empty python list and append values, without the NameError?",original
Filipe Rodrigues,"The first solution doesn't declare deck, nor return it from shuffle",Oct 13 at 10:29,https://stackoverflow.com/questions/74053991/how-do-i-define-an-empty-python-list-and-append-values-without-the-nameerror,"How do I define an empty python list and append values, without the NameError?",answer
xlmaster,shouldn't it be print(instance.shuffle(deck))?,Oct 13 at 10:30,https://stackoverflow.com/questions/74053991/how-do-i-define-an-empty-python-list-and-append-values-without-the-nameerror,"How do I define an empty python list and append values, without the NameError?",answer
anon,"Thank you for your warning. I rearranged. In the first solution I wrote, I copied the code incorrectly.",Oct 13 at 10:54,https://stackoverflow.com/questions/74053991/how-do-i-define-an-empty-python-list-and-append-values-without-the-nameerror,"How do I define an empty python list and append values, without the NameError?",answer
xlmaster,maybe adding return value as said by @Sembei Norimaki,Oct 13 at 10:18,https://stackoverflow.com/questions/74053991/how-do-i-define-an-empty-python-list-and-append-values-without-the-nameerror,"How do I define an empty python list and append values, without the NameError?",answer
Will,@xlmaster I just edited the answer,Oct 19 at 9:32,https://stackoverflow.com/questions/74053991/how-do-i-define-an-empty-python-list-and-append-values-without-the-nameerror,"How do I define an empty python list and append values, without the NameError?",answer
spectras,"#2 actually runs a python loop, while #1 is completely interpreted without any python loop.","Jun 8, 2016 at 15:18",https://stackoverflow.com/questions/74119936/python-list-initialisation-with-for-loop-vs-multiplication,Why is list multiplication so fast?,original
Ignatius Reilly,Does this answer your question? Check if something is (not) in a list in Python,Oct 18 at 22:23,https://stackoverflow.com/questions/74118010/python-list-while-loop-check,Python list while loop check,original
flakes,"Can save two lines with an assignment expression: while (userInput := input(""Enter a currency: "").upper()) not in myList:",Oct 18 at 22:21,https://stackoverflow.com/questions/74118010/python-list-while-loop-check,Python list while loop check,answer
Flow,@flakes I do know this is a valid option but it is usually better to not give a one-linear to a beginner.,Oct 18 at 22:23,https://stackoverflow.com/questions/74118010/python-list-while-loop-check,Python list while loop check,answer
Stuart,what are x and parsf2 in your code?,Oct 18 at 14:32,https://stackoverflow.com/questions/74112515/turn-python-list-item-into-dictionary-key-value-pair,Turn python list item into dictionary key-value pair,original
TanukiJoe,Great one-liner! Works like a charm thanks!,Oct 18 at 14:49,https://stackoverflow.com/questions/74112515/turn-python-list-item-into-dictionary-key-value-pair,Turn python list item into dictionary key-value pair,answer
Deepak Tripathi,Can you please upvote if you like,Oct 18 at 14:53,https://stackoverflow.com/questions/74112515/turn-python-list-item-into-dictionary-key-value-pair,Turn python list item into dictionary key-value pair,answer
Aymen,would you like to explain your code plz ?,Oct 18 at 14:21,https://stackoverflow.com/questions/74112515/turn-python-list-item-into-dictionary-key-value-pair,Turn python list item into dictionary key-value pair,answer
Andrej Kesely,@Aymen I've added short explanation.,Oct 18 at 14:23,https://stackoverflow.com/questions/74112515/turn-python-list-item-into-dictionary-key-value-pair,Turn python list item into dictionary key-value pair,answer
TanukiJoe,@AndrejKesely Thanks! But can I do this automatically?,Oct 18 at 14:25,https://stackoverflow.com/questions/74112515/turn-python-list-item-into-dictionary-key-value-pair,Turn python list item into dictionary key-value pair,answer
TanukiJoe,@Andrej But can I do the list formatting part automatically?,Oct 18 at 14:25,https://stackoverflow.com/questions/74112515/turn-python-list-item-into-dictionary-key-value-pair,Turn python list item into dictionary key-value pair,answer
TanukiJoe,@AndrejKesely Checked the code again. Now everithing works just fine. Thanks!,Oct 18 at 14:48,https://stackoverflow.com/questions/74112515/turn-python-list-item-into-dictionary-key-value-pair,Turn python list item into dictionary key-value pair,answer
MatthiasL,If you change final_result[entries[0]] = entries[1:] to final_result[entries[0].strip()] = [e.strip() for e in entries[1:]] you can get rid of the spaces / blanks in the beginnings.,Oct 18 at 15:04,https://stackoverflow.com/questions/74112515/turn-python-list-item-into-dictionary-key-value-pair,Turn python list item into dictionary key-value pair,answer
jarmod,"Don't mutate lists that you are iterating over. Do use list comprehension e.g. letters = [x for x in letters if x != ""c""]",Oct 18 at 15:17,https://stackoverflow.com/questions/74113457/python-list-removing-all-instances-of-a-specific-value,Python List - Removing all instances of a specific value,original
Grisha,new_letters = [l for l in letters if l != 'c'],Oct 18 at 15:21,https://stackoverflow.com/questions/74113457/python-list-removing-all-instances-of-a-specific-value,Python List - Removing all instances of a specific value,original
Hampus Larsson,"list(filter(lambda x: x != ""c"", letters))",Oct 18 at 15:22,https://stackoverflow.com/questions/74113457/python-list-removing-all-instances-of-a-specific-value,Python List - Removing all instances of a specific value,original
Sam Mason,Does this answer your question? How to remove items from a list while iterating?,Oct 18 at 15:25,https://stackoverflow.com/questions/74113457/python-list-removing-all-instances-of-a-specific-value,Python List - Removing all instances of a specific value,original
Guy,When you split it create a list instead of 3 elements? we can't really answer that question without knowing the logic.,Oct 18 at 6:43,https://stackoverflow.com/questions/74106679/how-to-track-changes-in-a-python-list-given-the-original-list-and-the-changed-li,How to track changes in a Python list given the original list and the changed list? [closed],original
deceze,I'd probably groupby the first character in the string for starters…?,Oct 18 at 6:44,https://stackoverflow.com/questions/74106679/how-to-track-changes-in-a-python-list-given-the-original-list-and-the-changed-li,How to track changes in a Python list given the original list and the changed list? [closed],original
Gerald Senarclens de Grancy,"Nope, not kidding. Am implementing an algorithm where this is done billions of times (depending on the problem size) and was wondering if there was anything easy I could do to speed this up.","Dec 29, 2010 at 12:43",https://stackoverflow.com/questions/4554130/fastest-way-to-swap-elements-in-python-list,Fastest way to swap elements in Python list,original
kriss,There is probably many ways to speed up your program before trying to speed up this particular swap. A bit of context could be interesting.,"Dec 29, 2010 at 12:45",https://stackoverflow.com/questions/4554130/fastest-way-to-swap-elements-in-python-list,Fastest way to swap elements in Python list,original
Brandon,"Having worked on similar TSP local search problems for my master's project, I can tell you that you'll a) want to choose a better algorithm than ones like 2-Opt, and b) Psyco (or Cython, etc.) is your friend.","Dec 29, 2010 at 13:30",https://stackoverflow.com/questions/4554130/fastest-way-to-swap-elements-in-python-list,Fastest way to swap elements in Python list,original
Brandon,"Gerald, if you are interested, I think I still have a simple Tkinter GUI that reads TSPLIB problems and displays them while they're being solved (via 2-Opt) in a separate thread. It's good for visualizing whether your algorithms are running properly.","Dec 29, 2010 at 15:27",https://stackoverflow.com/questions/4554130/fastest-way-to-swap-elements-in-python-list,Fastest way to swap elements in Python list,original
Jossie Calderon,@UkuLoskit: Don't be a jerk.,"Aug 22, 2016 at 19:00",https://stackoverflow.com/questions/4554130/fastest-way-to-swap-elements-in-python-list,Fastest way to swap elements in Python list,original
Mike Lyons,"Sir, you've just shown me yet another reason why I love python. I never knew about ""dis""","Oct 11, 2011 at 16:04",https://stackoverflow.com/questions/4554130/fastest-way-to-swap-elements-in-python-list,Fastest way to swap elements in Python list,answer
Piyush Kansal,awesomeness !! Thanks for letting us know about dis,"Sep 7, 2012 at 19:13",https://stackoverflow.com/questions/4554130/fastest-way-to-swap-elements-in-python-list,Fastest way to swap elements in Python list,answer
user763227,thanks for trying shedskin. I see about a 100x speedup though when I try this program. do you remember which version of shedskin you were using?,"May 20, 2011 at 18:29",https://stackoverflow.com/questions/4554130/fastest-way-to-swap-elements-in-python-list,Fastest way to swap elements in Python list,answer
